instance_id;segment_id;date;interval;uptime;heavy;car;bike;pedestrian;heavy_lft;heavy_rgt;car_lft;car_rgt;bike_lft;bike_rgt;pedestrian_lft;pedestrian_rgt;direction;car_speed_hist_0to70plus;car_speed_hist_0to120plus;timezone;v85
-1;StDidierNord;2021-10-21T07:00:00Z;hourly;0,7952777778;0,0000000000;84,2472930492;3,7722668530;1,2574222843;0,0000000000;0,0000000000;41,4949353825;42,7523576668;3,7722668530;0,0000000000;1,2574222843;0,0000000000;1;0, 0, 2.9850746269, 11.9402985075, 44.776119403, 23.8805970149, 8.9552238806, 7.4626865672;0, 0, 0, 0, 2.9850746269, 0, 2.9850746269, 8.9552238806, 22.3880597015, 22.3880597015, 17.9104477612, 5.9701492537, 7.4626865672, 1.4925373134, 4.4776119403, 1.4925373134, 0, 0, 1.4925373134, 0, 0, 0, 0, 0, 0;Europe/Paris;58,5
-1;StDidierNord;2021-10-21T08:00:00Z;hourly;0,7988888889;0,0000000000;130,1808066759;5,0069541029;1,2517385257;0,0000000000;0,0000000000;86,3699582754;43,8108484006;2,5034770515;2,5034770515;1,2517385257;0,0000000000;1;9.6153846154, 3.8461538462, 7.6923076923, 16.3461538462, 36.5384615385, 13.4615384615, 3.8461538462, 8.6538461538;6.7307692308, 2.8846153846, 0.9615384615, 2.8846153846, 3.8461538462, 3.8461538462, 1.9230769231, 14.4230769231, 15.3846153846, 21.1538461538, 10.5769230769, 2.8846153846, 3.8461538462, 0, 0.9615384615, 1.9230769231, 2.8846153846, 0, 0.9615384615, 0.9615384615, 0, 0.9615384615, 0, 0, 0;Europe/Paris;53,0
-1;StDidierNord;2021-10-21T09:00:00Z;hourly;0,7641666667;0,0000000000;105,9978189749;37,9498364231;5,2344601963;0,0000000000;0,0000000000;51,0359869138;54,9618320611;11,7775354417;26,1723009815;0,0000000000;5,2344601963;1;12.3456790123, 2.4691358025, 3.7037037037, 19.7530864198, 25.9259259259, 25.9259259259, 7.4074074074, 2.4691358025;9.8765432099, 2.4691358025, 2.4691358025, 0, 1.2345679012, 2.4691358025, 2.4691358025, 17.2839506173, 13.5802469136, 12.3456790123, 17.2839506173, 8.6419753086, 3.7037037037, 3.7037037037, 1.2345679012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2345679012;Europe/Paris;54,5
-1;StDidierNord;2021-10-21T10:00:00Z;hourly;0,7977777778;0,0000000000;109,0529247911;12,5348189415;1,2534818942;0,0000000000;0,0000000000;50,1392757660;58,9136490251;6,2674094708;6,2674094708;0,0000000000;1,2534818942;1;9.1954022989, 2.2988505747, 6.8965517241, 5.7471264368, 28.7356321839, 27.5862068966, 12.6436781609, 6.8965517241;8.0459770115, 1.1494252874, 0, 2.2988505747, 3.4482758621, 3.4482758621, 2.2988505747, 3.4482758621, 11.4942528736, 17.2413793103, 16.091954023, 11.4942528736, 8.0459770115, 4.5977011494, 1.1494252874, 0, 1.1494252874, 1.1494252874, 1.1494252874, 0, 0, 1.1494252874, 0, 0, 1.1494252874;Europe/Paris;60,5
-1;StDidierNord;2021-10-21T11:00:00Z;hourly;0,7800000000;0,0000000000;67,9487179487;10,2564102564;5,1282051282;0,0000000000;0,0000000000;32,0512820513;35,8974358974;3,8461538462;6,4102564103;1,2820512821;3,8461538462;1;7.5471698113, 0, 1.8867924528, 16.9811320755, 30.1886792453, 26.4150943396, 11.320754717, 5.6603773585;5.6603773585, 1.8867924528, 0, 0, 0, 1.8867924528, 5.6603773585, 11.320754717, 16.9811320755, 13.2075471698, 15.0943396226, 11.320754717, 3.7735849057, 7.5471698113, 1.8867924528, 1.8867924528, 0, 0, 0, 1.8867924528, 0, 0, 0, 0, 0;Europe/Paris;60,0
-1;StDidierNord;2021-10-21T12:00:00Z;hourly;0,7644444444;0,0000000000;85,0290697674;5,2325581395;0,0000000000;0,0000000000;0,0000000000;39,2441860465;45,7848837209;1,3081395349;3,9244186047;0,0000000000;0,0000000000;1;23.0769230769, 0, 6.1538461538, 26.1538461538, 27.6923076923, 9.2307692308, 3.0769230769, 4.6153846154;20, 3.0769230769, 0, 0, 6.1538461538, 0, 10.7692307692, 15.3846153846, 15.3846153846, 12.3076923077, 4.6153846154, 4.6153846154, 3.0769230769, 0, 1.5384615385, 0, 1.5384615385, 0, 0, 0, 0, 1.5384615385, 0, 0, 0;Europe/Paris;49,5
-1;StDidierNord;2021-10-21T13:00:00Z;hourly;0,7750000000;0,0000000000;98,0645161290;7,7419354839;1,2903225806;0,0000000000;0,0000000000;38,7096774194;59,3548387097;1,2903225806;6,4516129032;0,0000000000;1,2903225806;1;23.6842105263, 7.8947368421, 7.8947368421, 23.6842105263, 22.3684210526, 9.2105263158, 3.9473684211, 1.3157894737;22.3684210526, 1.3157894737, 1.3157894737, 6.5789473684, 2.6315789474, 5.2631578947, 6.5789473684, 17.1052631579, 11.8421052632, 10.5263157895, 6.5789473684, 2.6315789474, 2.6315789474, 1.3157894737, 0, 0, 1.3157894737, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;47,0
-1;StDidierNord;2021-10-21T14:00:00Z;hourly;0,7963888889;0,0000000000;128,0781304499;1,2556679456;0,0000000000;0,0000000000;0,0000000000;53,9937216603;74,0844087897;1,2556679456;0,0000000000;0,0000000000;0,0000000000;1;19.6078431373, 1.9607843137, 9.8039215686, 21.568627451, 27.4509803922, 18.6274509804, 0.9803921569, 0;16.6666666667, 2.9411764706, 0, 1.9607843137, 3.9215686275, 5.8823529412, 8.8235294118, 12.7450980392, 17.6470588235, 9.8039215686, 10.7843137255, 7.8431372549, 0.9803921569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;49,5
-1;StDidierNord;2021-10-21T15:00:00Z;hourly;0,7866666667;0,0000000000;251,6949152542;1,2711864407;0,0000000000;0,0000000000;0,0000000000;118,2203389831;133,4745762712;0,0000000000;1,2711864407;0,0000000000;0,0000000000;1;3.5353535354, 0.5050505051, 2.5252525253, 19.1919191919, 42.9292929293, 26.2626262626, 5.0505050505, 0;3.5353535354, 0, 0, 0.5050505051, 1.5151515152, 1.0101010101, 7.5757575758, 11.6161616162, 23.7373737374, 19.1919191919, 13.6363636364, 12.6262626263, 3.5353535354, 1.5151515152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;53,5
-1;StDidierNord;2021-10-21T16:00:00Z;hourly;0,8033333333;0,0000000000;245,2282157676;6,2240663900;0,0000000000;0,0000000000;0,0000000000;119,5020746888;125,7261410788;2,4896265560;3,7344398340;0,0000000000;0,0000000000;1;3.0456852792, 0.5076142132, 3.0456852792, 13.7055837563, 49.7461928934, 23.8578680203, 5.076142132, 1.0152284264;3.0456852792, 0, 0.5076142132, 0, 0, 3.0456852792, 1.0152284264, 12.6903553299, 26.3959390863, 23.3502538071, 14.7208121827, 9.1370558376, 4.0609137056, 1.0152284264, 1.0152284264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;52,5
-1;StDidierNord;2021-10-22T07:00:00Z;hourly;0,8050000000;0,0000000000;122,9813664596;9,9378881988;0,0000000000;0,0000000000;0,0000000000;72,0496894410;50,9316770186;6,2111801242;3,7267080745;0,0000000000;0,0000000000;1;1.0101010101, 2.0202020202, 7.0707070707, 15.1515151515, 36.3636363636, 21.2121212121, 10.101010101, 7.0707070707;1.0101010101, 0, 1.0101010101, 1.0101010101, 2.0202020202, 5.0505050505, 10.101010101, 5.0505050505, 15.1515151515, 21.2121212121, 17.1717171717, 4.0404040404, 6.0606060606, 4.0404040404, 3.0303030303, 1.0101010101, 0, 1.0101010101, 0, 1.0101010101, 0, 0, 0, 0, 1.0101010101;Europe/Paris;59,5
-1;StDidierNord;2021-10-22T08:00:00Z;hourly;0,7811111111;0,0000000000;117,7809388336;20,4836415363;0,0000000000;0,0000000000;0,0000000000;62,7311522048;55,0497866287;6,4011379801;14,0825035562;0,0000000000;0,0000000000;1;3.2608695652, 3.2608695652, 25, 46.7391304348, 11.9565217391, 7.6086956522, 2.1739130435, 0;1.0869565217, 2.1739130435, 1.0869565217, 2.1739130435, 8.6956521739, 16.3043478261, 29.347826087, 17.3913043478, 8.6956521739, 3.2608695652, 7.6086956522, 0, 2.1739130435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;41,5
-1;StDidierNord;2021-10-22T09:00:00Z;hourly;0,7500000000;0,0000000000;105,3333333333;13,3333333333;1,3333333333;0,0000000000;0,0000000000;45,3333333333;60,0000000000;9,3333333333;4,0000000000;1,3333333333;0,0000000000;1;5.0632911392, 2.5316455696, 18.9873417722, 43.0379746835, 25.3164556962, 5.0632911392, 0, 0;3.7974683544, 1.2658227848, 1.2658227848, 1.2658227848, 0, 18.9873417722, 24.0506329114, 18.9873417722, 17.7215189873, 7.5949367089, 3.7974683544, 1.2658227848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;42,0
-1;StDidierNord;2021-10-22T10:00:00Z;hourly;0,7958333333;0,0000000000;120,6282722513;1,2565445026;1,2565445026;0,0000000000;0,0000000000;41,4659685864;79,1623036649;0,0000000000;1,2565445026;1,2565445026;0,0000000000;1;2.0833333333, 5.2083333333, 13.5416666667, 45.8333333333, 27.0833333333, 6.25, 0, 0;2.0833333333, 0, 1.0416666667, 4.1666666667, 3.125, 10.4166666667, 25, 20.8333333333, 18.75, 8.3333333333, 5.2083333333, 1.0416666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;42,5
-1;StDidierNord;2021-10-22T11:00:00Z;hourly;0,8036111111;0,0000000000;89,5955755271;3,7331489803;0,0000000000;0,0000000000;0,0000000000;32,3539578292;57,2416176979;1,2443829934;2,4887659869;0,0000000000;0,0000000000;1;2.7777777778, 2.7777777778, 18.0555555556, 29.1666666667, 38.8888888889, 6.9444444444, 1.3888888889, 0;2.7777777778, 0, 2.7777777778, 0, 5.5555555556, 12.5, 12.5, 16.6666666667, 23.6111111111, 15.2777777778, 5.5555555556, 1.3888888889, 0, 1.3888888889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;45,5
-1;StDidierNord;2021-10-22T12:00:00Z;hourly;0,7866666667;0,0000000000;97,8813559322;6,3559322034;0,0000000000;0,0000000000;0,0000000000;50,8474576271;47,0338983051;5,0847457627;1,2711864407;0,0000000000;0,0000000000;1;6.4935064935, 3.8961038961, 11.6883116883, 29.8701298701, 31.1688311688, 16.8831168831, 0, 0;6.4935064935, 0, 1.2987012987, 2.5974025974, 5.1948051948, 6.4935064935, 10.3896103896, 19.4805194805, 12.987012987, 18.1818181818, 9.0909090909, 7.7922077922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;48,5
-1;StDidierNord;2021-10-22T13:00:00Z;hourly;0,7958333333;0,0000000000;140,7329842932;1,2565445026;1,2565445026;0,0000000000;0,0000000000;66,5968586387;74,1361256545;0,0000000000;1,2565445026;1,2565445026;0,0000000000;1;3.5714285714, 0, 3.5714285714, 25.8928571429, 41.0714285714, 21.4285714286, 4.4642857143, 0;2.6785714286, 0.8928571429, 0, 0, 2.6785714286, 0.8928571429, 9.8214285714, 16.0714285714, 23.2142857143, 17.8571428571, 15.1785714286, 6.25, 2.6785714286, 1.7857142857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;51,0
-1;StDidierNord;2021-10-22T14:00:00Z;hourly;0,7997222222;0,0000000000;188,8155609587;2,5008683571;0,0000000000;0,0000000000;0,0000000000;91,2816950330;97,5338659257;1,2504341785;1,2504341785;0,0000000000;0,0000000000;1;0, 0.6622516556, 3.3112582781, 13.9072847682, 45.6953642384, 26.4900662252, 7.9470198675, 1.9867549669;0, 0, 0, 0.6622516556, 0.6622516556, 2.6490066225, 1.9867549669, 11.9205298013, 23.178807947, 22.5165562914, 13.2450331126, 13.2450331126, 5.298013245, 2.6490066225, 1.9867549669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;55,5
-1;StDidierNord;2021-10-22T15:00:00Z;hourly;0,8030555556;0,0000000000;260,2559667935;2,4904877205;1,2452438603;0,0000000000;0,0000000000;134,4863369076;125,7696298859;0,0000000000;2,4904877205;0,0000000000;1,2452438603;1;2.8708133971, 0.4784688995, 4.7846889952, 19.1387559809, 43.0622009569, 24.4019138756, 4.3062200957, 0.956937799;2.3923444976, 0.4784688995, 0, 0.4784688995, 0.4784688995, 4.3062200957, 9.0909090909, 10.04784689, 22.009569378, 21.0526315789, 17.2248803828, 7.1770334928, 2.3923444976, 1.9138755981, 0, 0.4784688995, 0, 0.4784688995, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;52,0
-1;StDidierNord;2021-10-22T16:00:00Z;hourly;0,7950000000;0,0000000000;236,4779874214;1,2578616352;0,0000000000;0,0000000000;0,0000000000;101,8867924528;134,5911949686;0,0000000000;1,2578616352;0,0000000000;0,0000000000;1;2.1276595745, 0, 1.0638297872, 23.4042553191, 45.7446808511, 20.7446808511, 5.8510638298, 1.0638297872;1.5957446809, 0.5319148936, 0, 0, 0.5319148936, 0.5319148936, 5.3191489362, 18.085106383, 22.8723404255, 22.8723404255, 15.9574468085, 4.7872340426, 5.3191489362, 0.5319148936, 0, 0.5319148936, 0, 0, 0, 0, 0, 0, 0, 0, 0.5319148936;Europe/Paris;51,5
-1;StDidierNord;2021-10-23T07:00:00Z;hourly;0,7991666667;0,0000000000;77,5808133472;16,2669447341;0,0000000000;0,0000000000;0,0000000000;42,5443169969;35,0364963504;6,2565172054;10,0104275287;0,0000000000;0,0000000000;1;1.6129032258, 0, 6.4516129032, 9.6774193548, 19.3548387097, 29.0322580645, 24.1935483871, 9.6774193548;1.6129032258, 0, 0, 0, 1.6129032258, 4.8387096774, 6.4516129032, 3.2258064516, 12.9032258065, 6.4516129032, 20.9677419355, 8.064516129, 12.9032258065, 11.2903225806, 1.6129032258, 1.6129032258, 1.6129032258, 1.6129032258, 1.6129032258, 1.6129032258, 0, 0, 0, 0, 0;Europe/Paris;65,0
